split_mode,feature_type,n_train,n_val,n_test,seed,n_pos_req,n_neg_req,pos_metric,neg_metric,overall_metric,best_epoch
domain,flag,,,,1,10,6990,0.269852619825138,0.6066676652226358,0.5982355777878879,12
domain,flag,,,,2,10,6990,0.2896306321231855,0.6009705646944029,0.5931762410159402,9
domain,flag,,,,3,10,6990,0.25867289025336504,0.5982581966276946,0.5897567566819049,11
domain,flag,,,,4,10,6990,0.25029343247620595,0.6038027842434126,0.5949527600826112,12
domain,flag,,,,0,50,6950,0.5394160147342417,0.5981232859991417,0.5966535619899154,12
domain,flag,,,,1,50,6950,0.45570296155185336,0.6040701785041139,0.6003558402965221,16
domain,flag,,,,2,50,6950,0.4353557444281048,0.5934506250271698,0.5894927556454224,14
domain,flag,,,,3,50,6950,0.40164091769191956,0.5953816230659281,0.5905313681877803,14
domain,flag,,,,4,50,6950,0.4819751882718669,0.6038288580769867,0.6007782798833622,11
domain,flag,,,,0,100,6900,0.5848751403391361,0.5942980442216059,0.5940621441744413,19
domain,flag,,,,1,100,6900,0.49666505886448753,0.6031756422212733,0.6005091744634389,17
domain,flag,,,,2,100,6900,0.5058403908171587,0.5900577926176591,0.5879494298342745,16
domain,flag,,,,3,100,6900,0.5268385948406326,0.5962961695433333,0.594557314405868,15
domain,flag,,,,4,100,6900,0.500563890983661,0.5991020582711986,0.5966351781434202,15
domain,flag,,,,0,120,6880,0.614091355767515,0.5980011179761565,0.5984039325759292,13
domain,flag,,,,1,120,6880,0.5524310130212042,0.6016911157545037,0.6004578996280024,18
domain,flag,,,,2,120,6880,0.513372018105454,0.5939265384515495,0.5919098748368249,14
domain,flag,,,,3,120,6880,0.5625344088508023,0.5963650699160175,0.5955181269089125,15
domain,flag,,,,4,120,6880,0.5143466016484631,0.5983984482291284,0.5962942302070289,14
domain,ecfp+rdkit2d,,,,0,0,7000,0.3995568540154232,0.6865909656751555,0.6794051333681599,3
domain,ecfp+rdkit2d,,,,1,0,7000,0.3932971103737752,0.6884019079511207,0.6810140284775693,4
domain,ecfp+rdkit2d,,,,2,0,7000,0.44637432383994263,0.6859370934339865,0.6799396943775043,3
domain,ecfp+rdkit2d,,,,3,0,7000,0.38445037851730984,0.6947740903695495,0.6870052087119416,3
domain,ecfp+rdkit2d,,,,4,0,7000,0.39986863401201034,0.6844162142203826,0.677292631743139,4
domain,ecfp+rdkit2d,,,,0,10,6990,0.4599630507744021,0.6879655275681188,0.6822575400246668,4
domain,ecfp+rdkit2d,,,,1,10,6990,0.4370300347606341,0.6914016388499361,0.6850335014568726,3
domain,ecfp+rdkit2d,,,,2,10,6990,0.4879195203797685,0.6887732878866766,0.6837449597611879,3
domain,ecfp+rdkit2d,,,,3,10,6990,0.41545631684776807,0.6956979692468523,0.688682184403086,3
domain,ecfp+rdkit2d,,,,4,10,6990,0.4470311345325576,0.6891593849998049,0.683097761394524,3
domain,ecfp+rdkit2d,,,,0,50,6950,0.5856664602955183,0.690939750302664,0.6883042606252138,4
domain,ecfp+rdkit2d,,,,1,50,6950,0.592004470113251,0.6911301008171897,0.6886485120481054,3
domain,ecfp+rdkit2d,,,,2,50,6950,0.588602120263709,0.6874863447624122,0.6850108015888549,3
domain,ecfp+rdkit2d,,,,3,50,6950,0.5827051452878449,0.6963168829898702,0.693472640601185,4
domain,ecfp+rdkit2d,,,,4,50,6950,0.5857326028247675,0.6851686844359764,0.6826793252110289,4
domain,ecfp+rdkit2d,,,,0,100,6900,0.6864724316530757,0.6842644831415441,0.6843197585222142,4
domain,ecfp+rdkit2d,,,,1,100,6900,0.6368338548474841,0.6877348252336963,0.6864605299838312,17
domain,ecfp+rdkit2d,,,,2,100,6900,0.6259435647063785,0.6877898417609862,0.6862415349155001,4
domain,ecfp+rdkit2d,,,,3,100,6900,0.6179823502898216,0.6922297698263605,0.690371004237647,3
domain,ecfp+rdkit2d,,,,4,100,6900,0.5922238131364187,0.6869052389746907,0.6845349111912904,3
domain,ecfp+rdkit2d,,,,0,120,6880,0.6963846907019615,0.6874498485410838,0.6876735305361792,4
domain,ecfp+rdkit2d,,,,1,120,6880,0.6517257988452911,0.6916812383111423,0.6906809638693452,3
domain,ecfp+rdkit2d,,,,2,120,6880,0.6265850282377667,0.6848844575438119,0.6834249460156677,3
domain,ecfp+rdkit2d,,,,3,120,6880,0.6297001300586594,0.6953537106904575,0.6937100884228716,3
domain,ecfp+rdkit2d,,,,4,120,6880,0.6046179019742541,0.6848696231969583,0.6828605397468399,3
domain,ecfp+rdkit3d,,,,0,0,7000,0.4130047441770633,0.6842752132251242,0.6774840201089296,4
domain,ecfp+rdkit3d,,,,1,0,7000,0.3745498601347208,0.690769053333985,0.6828525791615663,6
domain,ecfp+rdkit3d,,,,2,0,7000,0.39210902382102275,0.6811721925245074,0.6739355629460267,5
domain,ecfp+rdkit3d,,,,3,0,7000,0.362271153057615,0.6914139518330934,0.6831739385604537,4
domain,ecfp+rdkit3d,,,,4,0,7000,0.4353523871137036,0.6851824145915568,0.6789279768025821,6
domain,ecfp+rdkit3d,,,,0,10,6990,0.4723349197043313,0.6819649909831551,0.6767169501676492,4
domain,ecfp+rdkit3d,,,,1,10,6990,0.450507962041431,0.6875383141908938,0.6816043123468155,12
domain,ecfp+rdkit3d,,,,2,10,6990,0.4579877013133632,0.6850535431576191,0.6793690016614636,5
domain,ecfp+rdkit3d,,,,3,10,6990,0.43273213298784363,0.6874197604368506,0.6810437133470978,4
domain,ecfp+rdkit3d,,,,4,10,6990,0.4808703801698155,0.6820093262535434,0.676973858404573,6
domain,ecfp+rdkit3d,,,,0,50,6950,0.5884572720776001,0.6806872772735766,0.6783783212344189,5
domain,ecfp+rdkit3d,,,,1,50,6950,0.5919322296977043,0.6878690343966625,0.6854672786599655,9
domain,ecfp+rdkit3d,,,,2,50,6950,0.5816563657588429,0.6876233227821014,0.6849704639863428,5
domain,ecfp+rdkit3d,,,,3,50,6950,0.5793640917787949,0.6901615191484867,0.6873877316620072,9
domain,ecfp+rdkit3d,,,,4,50,6950,0.5921228958500756,0.6841709708415314,0.6818665707417827,7
domain,ecfp+rdkit3d,,,,0,100,6900,0.6805250272154808,0.6821641508362305,0.6821231180050712,9
domain,ecfp+rdkit3d,,,,1,100,6900,0.6381885516974661,0.6880461248554577,0.6867979513856897,12
domain,ecfp+rdkit3d,,,,2,100,6900,0.6333500204814805,0.683525365645786,0.6822692367257305,5
domain,ecfp+rdkit3d,,,,3,100,6900,0.608040279812283,0.6880016191789453,0.6859998046906253,6
domain,ecfp+rdkit3d,,,,4,100,6900,0.5852734140223927,0.6782452273454926,0.6759176997465285,9
domain,ecfp+rdkit3d,,,,0,120,6880,0.6985975979930825,0.682478726106814,0.6828822598951935,4
domain,ecfp+rdkit3d,,,,1,120,6880,0.651366762816906,0.6852653407785356,0.6844166984473341,11
domain,ecfp+rdkit3d,,,,2,120,6880,0.63391156329049,0.6840837121729908,0.68282766448352,5
domain,ecfp+rdkit3d,,,,3,120,6880,0.6347910803225305,0.685602779211224,0.6843307190004773,10
domain,ecfp+rdkit3d,,,,4,120,6880,0.6169159950481521,0.681550241620167,0.6799321362919722,3
domain,ecfp+bert,,,,0,0,7000,0.4625091407861974,0.6829960383408399,0.6774761997621833,9
domain,ecfp+bert,,,,1,0,7000,0.39860109819306266,0.6883587317153301,0.6811047147801443,6
domain,ecfp+bert,,,,2,0,7000,0.4514111694362428,0.6799271894179114,0.6742063433920216,9
domain,ecfp+bert,,,,3,0,7000,0.400811648203267,0.6949246132669282,0.6875615628677134,4
domain,ecfp+bert,,,,4,0,7000,0.43424519668850636,0.685990651801744,0.679688262303071,5
domain,ecfp+bert,,,,0,10,6990,0.48727597213453716,0.6822126653475871,0.6773324710406332,5
domain,ecfp+bert,,,,1,10,6990,0.47638152581122184,0.6896158237111212,0.6842775510802803,4
domain,ecfp+bert,,,,2,10,6990,0.4808549407041735,0.6868894412012879,0.6817314159730644,4
domain,ecfp+bert,,,,3,10,6990,0.4498554329491324,0.6903179816950841,0.6842980570734967,6
domain,ecfp+bert,,,,4,10,6990,0.4873894618617164,0.6865434505014857,0.6815576761143647,4
domain,ecfp+bert,,,,0,50,6950,0.6040497923062907,0.6872269303957067,0.685144608634717,8
domain,ecfp+bert,,,,1,50,6950,0.5726022521654764,0.6898776212901132,0.6869416599652842,13
domain,ecfp+bert,,,,2,50,6950,0.5669722387360202,0.6816852732170267,0.6788134577963242,5
domain,ecfp+bert,,,,3,50,6950,0.5711554334395461,0.6922353244467656,0.6892041178661112,8
domain,ecfp+bert,,,,4,50,6950,0.5841882783505652,0.6837710620325256,0.6812780290253989,9
domain,ecfp+bert,,,,0,100,6900,0.6985209050277869,0.684421741110027,0.6847747101840953,8
domain,ecfp+bert,,,,1,100,6900,0.6590539092818896,0.6888967933275733,0.6881496858014304,9
domain,ecfp+bert,,,,2,100,6900,0.6502676059802374,0.6821182397142392,0.6813208660271449,8
domain,ecfp+bert,,,,3,100,6900,0.6172119461827807,0.6905941692932898,0.688757063693047,4
domain,ecfp+bert,,,,4,100,6900,0.5870978674954839,0.6825266087948532,0.6801375730315505,12
domain,ecfp+bert,,,,0,120,6880,0.6948310716284646,0.6820006050520209,0.6823218132683979,6
domain,ecfp+bert,,,,1,120,6880,0.6686432816916041,0.6898988023474706,0.6893666751879645,7
domain,ecfp+bert,,,,2,120,6880,0.6345786733759774,0.6835001581421549,0.6822754192335715,6
domain,ecfp+bert,,,,3,120,6880,0.6366661960879961,0.6898471645787677,0.688515792735522,4
domain,ecfp+bert,,,,4,120,6880,0.591489002522495,0.6819260493618371,0.6796619794739511,13
domain,ecfp+flag,,,,0,0,7000,0.42603112012147903,0.6775874022793652,0.6712897486297572,4
domain,ecfp+flag,,,,1,0,7000,0.4254132548554076,0.6789449326502699,0.672597825167097,3
domain,ecfp+flag,,,,2,0,7000,0.4032629173662927,0.6737299721486091,0.6669588908397687,3
domain,ecfp+flag,,,,3,0,7000,0.37039041995174354,0.6810568933748506,0.6732794279128997,3
domain,ecfp+flag,,,,4,0,7000,0.45469336542818284,0.670301957781986,0.6649042481254729,3
domain,ecfp+flag,,,,0,10,6990,0.4910734080606037,0.6793699134964916,0.6746559532952491,4
domain,ecfp+flag,,,,1,10,6990,0.47622333011693424,0.6749858643126259,0.6700098896994979,3
domain,ecfp+flag,,,,2,10,6990,0.5007456648680899,0.6767714111195524,0.6723646455689207,3
domain,ecfp+flag,,,,3,10,6990,0.39194466670354206,0.6820832803405651,0.6748197286063352,3
domain,ecfp+flag,,,,4,10,6990,0.46059891146918136,0.671908575786376,0.6666184854182067,4
domain,ecfp+flag,,,,0,50,6950,0.5832946245662041,0.6752833718388805,0.6729804556972253,3
domain,ecfp+flag,,,,1,50,6950,0.570492532932096,0.6824956456991111,0.6796916721515637,26
domain,ecfp+flag,,,,2,50,6950,0.5729158644874891,0.6755147835973134,0.6729462429070237,7
domain,ecfp+flag,,,,3,50,6950,0.5455738504727682,0.684687694812329,0.6812050109094473,3
domain,ecfp+flag,,,,4,50,6950,0.5699734596742524,0.6735217225493414,0.670929416789387,3
domain,ecfp+flag,,,,0,100,6900,0.6657157966660129,0.6749344556094193,0.6747036672499088,3
domain,ecfp+flag,,,,1,100,6900,0.603737990061442,0.6798072023551045,0.6779028265639849,4
domain,ecfp+flag,,,,2,100,6900,0.6227157182163663,0.6746892779829716,0.6733881324216833,3
domain,ecfp+flag,,,,3,100,6900,0.5797705998023351,0.6853537166898189,0.682710468931553,3
domain,ecfp+flag,,,,4,100,6900,0.6051496648126178,0.6723864966586711,0.6707032358945235,3
domain,ecfp+flag,,,,0,120,6880,0.6674834903743532,0.6752644592959874,0.6750696653821434,3
domain,ecfp+flag,,,,1,120,6880,0.6383502375748422,0.6817494310058664,0.6806629400542303,3
domain,ecfp+flag,,,,2,120,6880,0.6263452478581004,0.6716549474953245,0.670520630402177,3
domain,ecfp+flag,,,,3,120,6880,0.5987860750820901,0.6815840909642814,0.6795112618863044,3
domain,ecfp+flag,,,,4,120,6880,0.5969928469922807,0.669850907747012,0.6680269238478485,4
domain,rdkit2d+rdkit3d,,,,0,0,7000,0.4069556954006354,0.6716270441864982,0.6650010596948478,8
domain,rdkit2d+rdkit3d,,,,1,0,7000,0.37471820124321514,0.6775996315408599,0.6700170638806527,12
domain,rdkit2d+rdkit3d,,,,2,0,7000,0.39846898066914743,0.6765896470236795,0.6696269583133191,10
domain,rdkit2d+rdkit3d,,,,3,0,7000,0.37474963612233597,0.6739994982993509,0.6665078458507054,8
domain,rdkit2d+rdkit3d,,,,4,0,7000,0.38696646359231734,0.6761847192875924,0.6689442087571047,9
domain,rdkit2d+rdkit3d,,,,0,10,6990,0.42974664281225866,0.6676620357655276,0.6617058787419771,10
domain,rdkit2d+rdkit3d,,,,1,10,6990,0.43103031296696925,0.6780877768180962,0.6719027486340284,9
domain,rdkit2d+rdkit3d,,,,2,10,6990,0.44074399148424465,0.6760249944860793,0.6701347891808654,8
domain,rdkit2d+rdkit3d,,,,3,10,6990,0.3784601738314248,0.66968496172847,0.6623942160697832,8
domain,rdkit2d+rdkit3d,,,,4,10,6990,0.40865582248402965,0.6744052484133659,0.6677522718786911,8
domain,rdkit2d+rdkit3d,,,,0,50,6950,0.5766306222519941,0.6712717674778889,0.6689024489587989,9
domain,rdkit2d+rdkit3d,,,,1,50,6950,0.558956802305248,0.6734175984455424,0.6705520982149423,10
domain,rdkit2d+rdkit3d,,,,2,50,6950,0.5379908734725581,0.678225329182989,0.6747145926468437,8
domain,rdkit2d+rdkit3d,,,,3,50,6950,0.527496547334724,0.6715961431216889,0.667988643842919,9
domain,rdkit2d+rdkit3d,,,,4,50,6950,0.5224817188249694,0.6725142310914584,0.6687582013446306,8
domain,rdkit2d+rdkit3d,,,,0,100,6900,0.6327329580154684,0.6656053718252535,0.6647824194115199,8
domain,rdkit2d+rdkit3d,,,,1,100,6900,0.6143340340091122,0.6787948290074773,0.6771810681213299,9
domain,rdkit2d+rdkit3d,,,,2,100,6900,0.5935658439993858,0.6707256154533204,0.6687939391110056,9
domain,rdkit2d+rdkit3d,,,,3,100,6900,0.6013275335232416,0.6719753220906552,0.6702066730155437,8
domain,rdkit2d+rdkit3d,,,,4,100,6900,0.564460356409351,0.6724031718684289,0.6697008471886766,9
domain,rdkit2d+rdkit3d,,,,0,120,6880,0.6579822136296166,0.6693469513587643,0.6690624397602942,7
domain,rdkit2d+rdkit3d,,,,1,120,6880,0.6197002625299824,0.6730094125855813,0.6716748304263626,17
domain,rdkit2d+rdkit3d,,,,2,120,6880,0.6028217607074313,0.6688237813023715,0.6671714347804041,12
domain,rdkit2d+rdkit3d,,,,3,120,6880,0.5889404747221205,0.6714857739041667,0.6694192728882601,8
domain,rdkit2d+rdkit3d,,,,4,120,6880,0.5760826393961906,0.676160598509864,0.6736551693553864,9
domain,rdkit2d+bert,,,,0,0,7000,0.39722546169327366,0.6666085673878089,0.659864623366074,7
domain,rdkit2d+bert,,,,1,0,7000,0.36258754211788374,0.6697090828390034,0.6620203646402469,14
domain,rdkit2d+bert,,,,2,0,7000,0.4022973206722074,0.6691532966165342,0.662472618586398,6
domain,rdkit2d+bert,,,,3,0,7000,0.3561120087850011,0.6730096444916698,0.6650761823456149,6
domain,rdkit2d+bert,,,,4,0,7000,0.3742885802768999,0.67410622083299,0.6666003562567007,6
domain,rdkit2d+bert,,,,0,10,6990,0.45638929555813473,0.6685763853768182,0.6632643312511134,6
domain,rdkit2d+bert,,,,1,10,6990,0.4307029727432463,0.6696569223791233,0.6636747640424171,6
domain,rdkit2d+bert,,,,2,10,6990,0.4112757753787769,0.6705157163655239,0.6640257046522989,6
domain,rdkit2d+bert,,,,3,10,6990,0.3997653873844279,0.671849494628753,0.6650379340079198,8
domain,rdkit2d+bert,,,,4,10,6990,0.400908167163531,0.6714296371021047,0.6646571940482078,6
domain,rdkit2d+bert,,,,0,50,6950,0.5785484448489215,0.6667378965885473,0.6645300934050409,5
domain,rdkit2d+bert,,,,1,50,6950,0.5498605258762836,0.6732416915881332,0.6701528716285782,7
domain,rdkit2d+bert,,,,2,50,6950,0.5387159734964371,0.6681428242915878,0.6649026523327379,7
domain,rdkit2d+bert,,,,3,50,6950,0.5363030125283532,0.6727570662163358,0.6693409696604761,10
domain,rdkit2d+bert,,,,4,50,6950,0.5396138524843587,0.6722658822537478,0.6689449696120273,9
domain,rdkit2d+bert,,,,0,100,6900,0.6445021546549268,0.6686076417873572,0.668004167873687,6
domain,rdkit2d+bert,,,,1,100,6900,0.629454476137956,0.6747255883958143,0.6735922367187666,8
domain,rdkit2d+bert,,,,2,100,6900,0.5927910175588396,0.669177956310514,0.6672656261498142,5
domain,rdkit2d+bert,,,,3,100,6900,0.6010338713725408,0.6666829200931819,0.6650394127265096,6
domain,rdkit2d+bert,,,,4,100,6900,0.5530194027556313,0.6749592420414885,0.6719065055836274,7
domain,rdkit2d+bert,,,,0,120,6880,0.6762667612897025,0.6685746383060105,0.668767209668671,9
domain,rdkit2d+bert,,,,1,120,6880,0.6554869649310907,0.6738997588808331,0.6734387981103052,11
domain,rdkit2d+bert,,,,2,120,6880,0.5713020881844891,0.6707223890436954,0.6682334256323471,6
domain,rdkit2d+bert,,,,3,120,6880,0.6208073190516896,0.6732898678649855,0.6719759794600406,8
domain,rdkit2d+bert,,,,4,120,6880,0.5716670316954454,0.676617792966947,0.6739903737198929,7
domain,rdkit2d+flag,,,,0,0,7000,0.41633379914694363,0.6798441796317781,0.6732472583757757,9
domain,rdkit2d+flag,,,,1,0,7000,0.4012802632318603,0.686889504732874,0.6797393427155695,6
